date,covid_month,season,state,tests,cases,hospitalizations,deaths
2020-02-07,2,Winter,MA,0,0,0,0
2020-02-07,2,Winter,VA,0,0,0,0
2020-02-07,2,Winter,WA,0,0,0,0
2020-02-08,2,Winter,FL,1,0,0,0
2020-02-08,2,Winter,MA,1,0,0,0
2020-02-08,2,Winter,VA,0,0,0,0
2020-02-08,2,Winter,WA,0,0,0,0
2020-02-09,2,Winter,FL,0,0,0,0
2020-02-09,2,Winter,MA,0,0,0,0
2020-02-09,2,Winter,VA,0,0,0,0
2020-02-09,2,Winter,WA,0,0,0,0
2020-02-10,2,Winter,FL,0,0,0,0
2020-02-10,2,Winter,MA,1,0,0,0
2020-02-10,2,Winter,NJ,0,0,0,0
2020-02-10,2,Winter,VA,0,0,0,0
2020-02-10,2,Winter,WA,0,0,0,0
2020-02-11,2,Winter,FL,1,0,0,0
2020-02-11,2,Winter,MA,0,0,0,0
2020-02-11,2,Winter,NJ,0,0,0,0
2020-02-11,2,Winter,VA,0,0,0,0
2020-02-11,2,Winter,WA,0,0,0,0
2020-02-12,2,Winter,FL,0,0,0,0
2020-02-12,2,Winter,MA,1,0,0,0
2020-02-12,2,Winter,NJ,0,0,0,0
2020-02-12,2,Winter,VA,0,0,0,0
2020-02-12,2,Winter,WA,0,0,0,0
2020-02-13,2,Winter,FL,1,0,0,0
2020-02-13,2,Winter,MA,0,0,0,0
2020-02-13,2,Winter,NJ,0,0,0,0
2020-02-13,2,Winter,VA,0,0,0,0
2020-02-13,2,Winter,WA,0,1,0,0
2020-02-14,2,Winter,FL,0,0,0,0
2020-02-14,2,Winter,MA,0,0,0,0
2020-02-14,2,Winter,NJ,0,0,0,0
2020-02-14,2,Winter,VA,0,0,0,0
2020-02-14,2,Winter,WA,0,1,0,0
2020-02-15,2,Winter,FL,3,0,0,0
2020-02-15,2,Winter,MA,0,0,0,0
2020-02-15,2,Winter,NE,0,0,0,0
2020-02-15,2,Winter,NJ,0,0,0,0
2020-02-15,2,Winter,VA,0,0,0,0
2020-02-15,2,Winter,WA,0,0,0,0
2020-02-16,2,Winter,FL,0,0,0,0
2020-02-16,2,Winter,MA,0,0,0,0
2020-02-16,2,Winter,NE,2,0,0,0
2020-02-16,2,Winter,NJ,0,0,0,0
2020-02-16,2,Winter,VA,0,0,0,0
2020-02-16,2,Winter,WA,0,0,0,0
2020-02-17,2,Winter,FL,1,0,0,0
2020-02-17,2,Winter,MA,0,0,0,0
2020-02-17,2,Winter,NE,0,0,0,0
2020-02-17,2,Winter,NJ,0,0,0,0
2020-02-17,2,Winter,VA,0,0,0,0
2020-02-17,2,Winter,WA,0,0,0,0
2020-02-18,2,Winter,FL,0,0,0,0
2020-02-18,2,Winter,MA,0,0,0,0
2020-02-18,2,Winter,NE,0,0,0,0
2020-02-18,2,Winter,NJ,0,0,0,0
2020-02-18,2,Winter,VA,0,0,0,0
2020-02-18,2,Winter,WA,0,0,0,0
2020-02-19,2,Winter,FL,0,0,0,0
2020-02-19,2,Winter,MA,0,0,0,0
2020-02-19,2,Winter,NE,6,0,0,0
2020-02-19,2,Winter,NJ,0,0,0,0
2020-02-19,2,Winter,VA,0,0,0,0
2020-02-19,2,Winter,WA,0,0,0,0
2020-02-20,2,Winter,FL,0,0,0,0
2020-02-20,2,Winter,MA,1,0,0,0
2020-02-20,2,Winter,NE,0,0,0,0
2020-02-20,2,Winter,NJ,0,0,0,0
2020-02-20,2,Winter,VA,0,0,0,0
2020-02-20,2,Winter,WA,0,0,0,0
2020-02-21,2,Winter,FL,0,0,0,0
2020-02-21,2,Winter,MA,0,0,0,0
2020-02-21,2,Winter,NE,1,0,0,0
2020-02-21,2,Winter,NJ,0,0,0,0
2020-02-21,2,Winter,VA,0,0,0,0
2020-02-21,2,Winter,WA,0,0,0,0
2020-02-22,2,Winter,FL,1,0,0,0
2020-02-22,2,Winter,MA,0,0,0,0
2020-02-22,2,Winter,NE,0,0,0,0
2020-02-22,2,Winter,NJ,0,0,0,0
2020-02-22,2,Winter,VA,0,0,0,0
2020-02-22,2,Winter,WA,0,0,0,0
2020-02-23,2,Winter,FL,0,0,0,0
2020-02-23,2,Winter,MA,0,0,0,0
2020-02-23,2,Winter,NE,0,0,0,0
2020-02-23,2,Winter,NJ,0,0,0,0
2020-02-23,2,Winter,VA,0,0,0,0
2020-02-23,2,Winter,WA,0,1,0,0
2020-02-24,2,Winter,FL,0,0,0,0
2020-02-24,2,Winter,MA,2,0,0,0
2020-02-24,2,Winter,NE,0,0,0,0
2020-02-24,2,Winter,NJ,0,0,0,0
2020-02-24,2,Winter,VA,0,0,0,0
2020-02-24,2,Winter,WA,0,1,0,0
2020-02-25,2,Winter,FL,1,0,0,0
2020-02-25,2,Winter,MA,0,0,0,0
2020-02-25,2,Winter,NE,0,0,0,0
2020-02-25,2,Winter,NJ,0,0,0,0
2020-02-25,2,Winter,VA,0,0,0,0
2020-02-25,2,Winter,WA,0,1,0,0
2020-02-26,2,Winter,FL,0,0,0,0
2020-02-26,2,Winter,MA,0,0,0,0
2020-02-26,2,Winter,NE,0,0,0,0
2020-02-26,2,Winter,NJ,0,0,0,0
2020-02-26,2,Winter,VA,0,0,0,0
2020-02-26,2,Winter,WA,0,2,0,2
2020-02-27,2,Winter,FL,0,0,0,0
2020-02-27,2,Winter,IN,0,0,0,0
2020-02-27,2,Winter,MA,0,0,0,0
2020-02-27,2,Winter,NE,0,0,0,0
2020-02-27,2,Winter,NJ,0,0,0,0
2020-02-27,2,Winter,VA,6445,0,0,0
2020-02-27,2,Winter,WA,0,1,0,0
2020-02-28,2,Winter,FL,0,0,0,0
2020-02-28,2,Winter,IN,1,0,0,0
2020-02-28,2,Winter,MA,2,0,0,0
2020-02-28,2,Winter,NE,0,0,0,0
2020-02-28,2,Winter,NJ,0,0,0,0
2020-02-28,2,Winter,VA,0,0,0,0
2020-02-28,2,Winter,WA,0,2,0,2
2020-02-29,2,Winter,CT,0,0,0,0
2020-02-29,2,Winter,FL,0,0,0,0
2020-02-29,2,Winter,IN,2,0,0,0
2020-02-29,2,Winter,MA,1,0,0,0
2020-02-29,2,Winter,NE,15,0,0,0
2020-02-29,2,Winter,NJ,0,0,0,0
2020-02-29,2,Winter,VA,2,0,0,0
2020-02-29,2,Winter,WA,42,3,0,1
2020-03-01,3,Winter,CT,1,0,0,0
2020-03-01,3,Winter,FL,0,0,0,0
2020-03-01,3,Winter,IN,2,0,0,0
2020-03-01,3,Winter,MA,4,0,0,0
2020-03-01,3,Winter,MI,0,0,0,0
2020-03-01,3,Winter,NE,11,0,0,0
2020-03-01,3,Winter,NJ,0,0,0,0
2020-03-01,3,Winter,RI,0,0,0,0
2020-03-01,3,Winter,VA,2,0,0,0
2020-03-01,3,Winter,WA,75,8,0,3
2020-03-01,3,Winter,WY,0,0,0,0
2020-03-02,3,Winter,CT,4,0,0,0
2020-03-02,3,Winter,FL,0,0,0,0
2020-03-02,3,Winter,IN,0,0,0,0
2020-03-02,3,Winter,MA,6,0,0,0
2020-03-02,3,Winter,MI,0,13,0,0
2020-03-02,3,Winter,NE,0,0,0,0
2020-03-02,3,Winter,NJ,0,0,0,0
2020-03-02,3,Winter,NY,0,0,0,0
2020-03-02,3,Winter,RI,4,0,0,0
2020-03-02,3,Winter,VA,1,0,0,0
2020-03-02,3,Winter,WA,188,17,0,3
2020-03-02,3,Winter,WY,0,0,0,0
2020-03-03,3,Winter,CT,4,0,0,0
2020-03-03,3,Winter,FL,4,2,0,0
2020-03-03,3,Winter,IN,2,0,0,0
2020-03-03,3,Winter,MA,15,0,0,0
2020-03-03,3,Winter,MI,0,23,0,0
2020-03-03,3,Winter,NE,12,0,0,0
2020-03-03,3,Winter,NJ,0,0,0,0
2020-03-03,3,Winter,NY,1,1,0,0
2020-03-03,3,Winter,PA,0,0,0,0
2020-03-03,3,Winter,RI,1,0,0,0
2020-03-03,3,Winter,TX,0,0,0,0
2020-03-03,3,Winter,VT,0,0,0,0
2020-03-03,3,Winter,VA,1,0,0,0
2020-03-03,3,Winter,WA,226,16,0,3
2020-03-03,3,Winter,WI,0,0,0,0
2020-03-03,3,Winter,WY,0,0,0,0
2020-03-04,3,Winter,AZ,0,0,0,0
2020-03-04,3,Winter,CA,0,0,0,0
2020-03-04,3,Winter,CO,0,0,0,0
2020-03-04,3,Winter,CT,12,0,0,0
2020-03-04,3,Winter,FL,3,1,0,0
2020-03-04,3,Winter,GA,0,0,0,0
2020-03-04,3,Winter,HI,0,0,0,0
2020-03-04,3,Winter,IL,0,0,0,0
2020-03-04,3,Winter,IN,4,0,0,0
2020-03-04,3,Winter,MA,22,2,0,0
2020-03-04,3,Winter,MI,0,24,0,0
2020-03-04,3,Winter,NE,0,0,0,0
2020-03-04,3,Winter,NH,0,0,0,0
2020-03-04,3,Winter,NJ,0,0,0,0
2020-03-04,3,Winter,NY,9,0,0,0
2020-03-04,3,Winter,NC,0,0,0,0
2020-03-04,3,Winter,OR,0,0,0,0
2020-03-04,3,Winter,PA,5,0,0,0
2020-03-04,3,Winter,RI,2,0,0,0
2020-03-04,3,Winter,SC,0,0,0,0
2020-03-04,3,Winter,TX,14,0,0,0
2020-03-04,3,Winter,VT,3,0,0,0
2020-03-04,3,Winter,VA,1,0,0,0
2020-03-04,3,Winter,WA,251,34,0,2
2020-03-04,3,Winter,WI,0,1,0,0
2020-03-04,3,Winter,WY,3,0,0,0
2020-03-05,3,Winter,AZ,30,0,1,0
2020-03-05,3,Winter,CA,0,0,0,0
2020-03-05,3,Winter,CO,0,0,0,0
2020-03-05,3,Winter,CT,12,0,0,0
2020-03-05,3,Winter,FL,19,4,0,0
2020-03-05,3,Winter,GA,0,0,0,0
2020-03-05,3,Winter,HI,1,0,0,0
2020-03-05,3,Winter,IL,0,1,0,0
2020-03-05,3,Winter,IN,5,0,0,0
2020-03-05,3,Winter,MD,0,0,0,0
2020-03-05,3,Winter,MA,36,0,0,0
2020-03-05,3,Winter,MI,0,26,0,0
2020-03-05,3,Winter,NE,18,0,0,0
2020-03-05,3,Winter,NV,0,0,0,0
2020-03-05,3,Winter,NH,3,0,0,0
2020-03-05,3,Winter,NJ,2,2,0,0
2020-03-05,3,Winter,NM,0,0,0,0
2020-03-05,3,Winter,NY,20,2,0,0
2020-03-05,3,Winter,NC,0,0,0,0
2020-03-05,3,Winter,OH,0,0,0,0
2020-03-05,3,Winter,OR,0,3,0,0
2020-03-05,3,Winter,PA,2,0,0,0
2020-03-05,3,Winter,RI,12,1,0,0
2020-03-05,3,Winter,SC,0,0,0,0
2020-03-05,3,Winter,TN,0,0,0,0
2020-03-05,3,Winter,TX,930,0,0,0
2020-03-05,3,Winter,VT,3,0,0,0
2020-03-05,3,Winter,VA,1,0,0,0
2020-03-05,3,Winter,WA,374,24,0,4
2020-03-05,3,Winter,WI,5,0,0,0
2020-03-05,3,Winter,WY,4,0,0,0
2020-03-05,3,Winter,NA,0,0,0,0
2020-03-06,3,Winter,AK,0,0,0,0
2020-03-06,3,Winter,AZ,17,1,1,0
2020-03-06,3,Winter,AR,0,0,0,0
2020-03-06,3,Winter,CA,7,7,0,0
2020-03-06,3,Winter,CO,0,6,0,0
2020-03-06,3,Winter,CT,15,0,0,0
2020-03-06,3,Winter,DE,0,0,0,0
2020-03-06,3,Winter,FL,27,1,0,0
2020-03-06,3,Winter,GA,0,0,0,0
2020-03-06,3,Winter,HI,4,0,0,0
2020-03-06,3,Winter,IL,0,0,0,0
2020-03-06,3,Winter,IN,2,1,0,0
2020-03-06,3,Winter,IA,0,0,0,0
2020-03-06,3,Winter,KS,0,0,0,0
2020-03-06,3,Winter,KY,0,0,0,0
2020-03-06,3,Winter,MD,0,3,0,0
2020-03-06,3,Winter,MA,49,6,0,0
2020-03-06,3,Winter,MI,0,40,0,0
2020-03-06,3,Winter,MN,0,0,0,0
2020-03-06,3,Winter,NE,6,0,0,0
2020-03-06,3,Winter,NV,16,2,0,0
2020-03-06,3,Winter,NH,28,0,0,0
2020-03-06,3,Winter,NJ,2,2,0,0
2020-03-06,3,Winter,NM,10,0,0,0
2020-03-06,3,Winter,NY,92,22,0,0
2020-03-06,3,Winter,NC,0,1,0,0
2020-03-06,3,Winter,OH,3,0,0,0
2020-03-06,3,Winter,OR,0,0,0,0
2020-03-06,3,Winter,PA,4,2,0,0
2020-03-06,3,Winter,RI,4,0,0,0
2020-03-06,3,Winter,SC,0,0,0,0
2020-03-06,3,Winter,TN,0,0,0,0
2020-03-06,3,Winter,TX,1286,5,0,0
2020-03-06,3,Winter,VT,4,0,0,0
2020-03-06,3,Winter,VA,2,0,0,0
2020-03-06,3,Winter,WA,511,38,0,6
2020-03-06,3,Winter,WV,0,0,0,0
2020-03-06,3,Winter,WI,9,0,0,0
2020-03-06,3,Winter,WY,0,0,0,0
2020-03-06,3,Winter,NA,2,0,0,0
2020-03-07,3,Winter,AL,0,0,0,0
2020-03-07,3,Winter,AK,4,0,0,0
2020-03-07,3,Winter,AZ,37,2,0,0
2020-03-07,3,Winter,AR,0,0,0,0
2020-03-07,3,Winter,CA,9,9,0,0
2020-03-07,3,Winter,CO,0,0,0,0
2020-03-07,3,Winter,CT,13,0,0,0
2020-03-07,3,Winter,DE,0,0,0,0
2020-03-07,3,Winter,FL,48,0,0,0
2020-03-07,3,Winter,GA,0,4,0,0
2020-03-07,3,Winter,HI,0,1,0,0
2020-03-07,3,Winter,ID,0,0,0,0
2020-03-07,3,Winter,IL,0,1,0,0
2020-03-07,3,Winter,IN,8,0,0,0
2020-03-07,3,Winter,IA,0,0,0,0
2020-03-07,3,Winter,KS,7,0,0,0
2020-03-07,3,Winter,KY,3,1,0,0
2020-03-07,3,Winter,LA,0,0,0,0
2020-03-07,3,Winter,ME,0,0,0,0
2020-03-07,3,Winter,MD,0,0,0,0
2020-03-07,3,Winter,MA,100,5,0,0
2020-03-07,3,Winter,MI,0,48,0,0
2020-03-07,3,Winter,MN,13,1,0,0
2020-03-07,3,Winter,MS,0,0,0,0
2020-03-07,3,Winter,MO,0,0,0,0
2020-03-07,3,Winter,MT,0,0,0,0
2020-03-07,3,Winter,NE,7,1,0,0
2020-03-07,3,Winter,NV,25,1,0,0
2020-03-07,3,Winter,NH,9,0,0,0
2020-03-07,3,Winter,NJ,0,0,0,0
2020-03-07,3,Winter,NM,0,0,0,0
2020-03-07,3,Winter,NY,66,11,0,0
2020-03-07,3,Winter,NC,0,0,0,0
2020-03-07,3,Winter,ND,0,0,0,0
2020-03-07,3,Winter,OH,2,0,0,0
2020-03-07,3,Winter,OK,0,0,0,0
2020-03-07,3,Winter,OR,0,0,0,0
2020-03-07,3,Winter,PA,16,2,0,0
2020-03-07,3,Winter,RI,13,0,0,0
2020-03-07,3,Winter,SC,5,2,0,0
2020-03-07,3,Winter,SD,0,0,0,0
2020-03-07,3,Winter,TN,0,0,0,0
2020-03-07,3,Winter,TX,24,0,0,0
2020-03-07,3,Winter,UT,0,0,0,0
2020-03-07,3,Winter,VT,7,0,0,0
2020-03-07,3,Winter,VA,2,0,0,0
2020-03-07,3,Winter,WA,425,51,0,1
2020-03-07,3,Winter,WV,0,0,0,0
2020-03-07,3,Winter,WI,10,0,0,0
2020-03-07,3,Winter,WY,0,0,0,0
2020-03-07,3,Winter,NA,0,0,0,0
2020-03-08,3,Winter,AL,0,0,0,0
2020-03-08,3,Winter,AK,2,0,0,0
2020-03-08,3,Winter,AZ,13,0,0,0
2020-03-08,3,Winter,AR,0,0,0,0
2020-03-08,3,Winter,CA,19,19,0,0
2020-03-08,3,Winter,CO,0,1,0,0
2020-03-08,3,Winter,CT,23,1,0,0
2020-03-08,3,Winter,DE,0,0,0,0
2020-03-08,3,Winter,FL,27,4,0,0
2020-03-08,3,Winter,GA,0,1,0,0
2020-03-08,3,Winter,HI,2,0,0,0
2020-03-08,3,Winter,ID,0,0,0,0
2020-03-08,3,Winter,IL,0,0,0,0
2020-03-08,3,Winter,IN,6,1,0,0
2020-03-08,3,Winter,IA,0,0,0,0
2020-03-08,3,Winter,KS,1,1,0,0
2020-03-08,3,Winter,KY,4,0,0,0
2020-03-08,3,Winter,LA,5,0,0,0
2020-03-08,3,Winter,ME,0,0,0,0
2020-03-08,3,Winter,MD,0,0,0,0
2020-03-08,3,Winter,MA,61,0,0,0
2020-03-08,3,Winter,MI,0,63,0,0
2020-03-08,3,Winter,MN,0,0,0,0
2020-03-08,3,Winter,MS,0,0,0,0
2020-03-08,3,Winter,MO,8,1,0,0
2020-03-08,3,Winter,MT,0,0,0,0
2020-03-08,3,Winter,NE,13,0,0,0
2020-03-08,3,Winter,NV,30,0,0,0
2020-03-08,3,Winter,NH,30,2,0,0
2020-03-08,3,Winter,NJ,33,2,0,0
2020-03-08,3,Winter,NM,36,0,0,0
2020-03-08,3,Winter,NY,200,24,0,0
2020-03-08,3,Winter,NC,0,0,0,0
2020-03-08,3,Winter,ND,0,0,0,0
2020-03-08,3,Winter,OH,1,0,0,0
2020-03-08,3,Winter,OK,8,0,0,0
2020-03-08,3,Winter,OR,0,4,0,0
2020-03-08,3,Winter,PA,12,2,0,0
2020-03-08,3,Winter,RI,19,0,0,0
2020-03-08,3,Winter,SC,0,0,0,0
2020-03-08,3,Winter,SD,0,0,0,0
2020-03-08,3,Winter,TN,0,2,0,0
2020-03-08,3,Winter,TX,8,0,0,0
2020-03-08,3,Winter,UT,11,0,0,0
2020-03-08,3,Winter,VT,9,1,0,0
2020-03-08,3,Winter,VA,5,2,0,0
2020-03-08,3,Winter,WA,540,38,0,4
2020-03-08,3,Winter,WV,0,0,0,0
2020-03-08,3,Winter,WI,0,0,0,0
2020-03-08,3,Winter,WY,1,0,0,0
2020-03-08,3,Winter,NA,3,1,0,0
2020-03-09,3,Winter,AL,0,0,0,0
2020-03-09,3,Winter,AK,9,0,1,0
2020-03-09,3,Winter,AZ,17,0,2,0
2020-03-09,3,Winter,AR,6,0,0,0
2020-03-09,3,Winter,CA,254,26,0,0
2020-03-09,3,Winter,CO,0,3,0,0
2020-03-09,3,Winter,CT,35,0,0,0
2020-03-09,3,Winter,DE,0,0,0,0
2020-03-09,3,Winter,FL,36,1,0,0
2020-03-09,3,Winter,GA,6,5,0,0
2020-03-09,3,Winter,HI,2,1,0,0
2020-03-09,3,Winter,ID,14,0,0,0
2020-03-09,3,Winter,IL,0,1,0,0
2020-03-09,3,Winter,IN,9,0,0,0
2020-03-09,3,Winter,IA,14,3,0,0
2020-03-09,3,Winter,KS,0,0,0,0
2020-03-09,3,Winter,KY,7,3,0,0
2020-03-09,3,Winter,LA,1,1,0,0
2020-03-09,3,Winter,ME,0,0,0,0
2020-03-09,3,Winter,MD,0,2,0,0
2020-03-09,3,Winter,MA,81,28,0,0
2020-03-09,3,Winter,MI,0,121,0,0
2020-03-09,3,Winter,MN,35,3,0,0
2020-03-09,3,Winter,MS,0,0,0,0
2020-03-09,3,Winter,MO,5,0,0,0
2020-03-09,3,Winter,MT,0,0,0,0
2020-03-09,3,Winter,NE,9,2,0,0
2020-03-09,3,Winter,NV,23,1,0,0
2020-03-09,3,Winter,NH,17,0,0,0
2020-03-09,3,Winter,NJ,13,9,0,0
2020-03-09,3,Winter,NM,11,0,0,0
2020-03-09,3,Winter,NY,307,28,0,0
2020-03-09,3,Winter,NC,0,0,0,0
2020-03-09,3,Winter,ND,0,0,0,0
2020-03-09,3,Winter,OH,2,3,0,0
2020-03-09,3,Winter,OK,0,0,0,0
2020-03-09,3,Winter,OR,0,7,0,0
2020-03-09,3,Winter,PA,17,4,0,0
2020-03-09,3,Winter,RI,18,1,0,0
2020-03-09,3,Winter,SC,21,5,0,0
2020-03-09,3,Winter,SD,0,0,0,0
2020-03-09,3,Winter,TN,0,0,0,0
2020-03-09,3,Winter,TX,18,7,0,0
2020-03-09,3,Winter,UT,7,0,0,0
2020-03-09,3,Winter,VT,5,0,0,0
2020-03-09,3,Winter,VA,1,1,0,0
2020-03-09,3,Winter,WA,1041,38,0,4
2020-03-09,3,Winter,WV,0,0,0,0
2020-03-09,3,Winter,WI,0,0,0,0
2020-03-09,3,Winter,WY,10,0,0,0
2020-03-09,3,Winter,NA,4,0,0,0
2020-03-10,3,Winter,AL,0,0,0,0
2020-03-10,3,Winter,AK,0,0,0,0
2020-03-10,3,Winter,AZ,75,1,0,0
2020-03-10,3,Winter,AR,0,0,0,0
2020-03-10,3,Winter,CA,19,19,0,0
2020-03-10,3,Winter,CO,0,16,0,0
2020-03-10,3,Winter,CT,46,1,0,0
2020-03-10,3,Winter,DE,0,0,0,0
2020-03-10,3,Winter,FL,84,5,0,0
2020-03-10,3,Winter,GA,23,5,0,0
2020-03-10,3,Winter,HI,1,0,0,0
2020-03-10,3,Winter,ID,0,0,0,0
2020-03-10,3,Winter,IL,326,12,0,0
2020-03-10,3,Winter,IN,33,4,0,0
2020-03-10,3,Winter,IA,11,5,0,0
2020-03-10,3,Winter,KS,6,0,0,0
2020-03-10,3,Winter,KY,13,2,0,0
2020-03-10,3,Winter,LA,6,0,0,0
2020-03-10,3,Winter,ME,0,0,0,0
2020-03-10,3,Winter,MD,0,1,0,0
2020-03-10,3,Winter,MA,109,51,0,0
2020-03-10,3,Winter,MI,3,156,0,0
2020-03-10,3,Winter,MN,58,6,0,0
2020-03-10,3,Winter,MS,0,0,0,0
2020-03-10,3,Winter,MO,6,0,0,0
2020-03-10,3,Winter,MT,4,0,0,0
2020-03-10,3,Winter,NE,15,0,0,0
2020-03-10,3,Winter,NV,75,0,0,0
2020-03-10,3,Winter,NH,25,0,0,0
2020-03-10,3,Winter,NJ,10,1,0,0
2020-03-10,3,Winter,NM,0,0,0,0
2020-03-10,3,Winter,NY,401,63,0,0
2020-03-10,3,Winter,NC,0,5,0,0
2020-03-10,3,Winter,ND,7,0,0,0
2020-03-10,3,Winter,OH,11,0,0,0
2020-03-10,3,Winter,OK,8,1,0,0
2020-03-10,3,Winter,OR,0,0,0,0
2020-03-10,3,Winter,PA,16,2,0,0
2020-03-10,3,Winter,RI,16,1,0,0
2020-03-10,3,Winter,SC,0,0,0,0
2020-03-10,3,Winter,SD,0,0,0,0
2020-03-10,3,Winter,TN,0,4,0,0
2020-03-10,3,Winter,TX,50,3,0,0
2020-03-10,3,Winter,UT,12,1,0,0
2020-03-10,3,Winter,VT,7,0,0,0
2020-03-10,3,Winter,VA,10,5,0,0
2020-03-10,3,Winter,WA,1813,61,0,2
2020-03-10,3,Winter,WV,0,0,0,0
2020-03-10,3,Winter,WI,9,1,0,0
2020-03-10,3,Winter,WY,7,0,0,0
2020-03-10,3,Winter,NA,7,4,0,0
2020-03-11,3,Winter,AL,10,0,0,0
2020-03-11,3,Winter,AK,23,0,0,0
2020-03-11,3,Winter,AZ,63,3,3,0
2020-03-11,3,Winter,AR,0,0,0,0
2020-03-11,3,Winter,CA,250,24,0,0
2020-03-11,3,Winter,CO,70,17,0,0
2020-03-11,3,Winter,CT,27,1,0,0
2020-03-11,3,Winter,DE,10,1,0,0
2020-03-11,3,Winter,FL,71,2,0,2
2020-03-11,3,Winter,GA,15,5,0,0
2020-03-11,3,Winter,HI,3,0,0,0
2020-03-11,3,Winter,ID,26,0,0,0
2020-03-11,3,Winter,IL,41,0,0,0
2020-03-11,3,Winter,IN,58,4,0,0
2020-03-11,3,Winter,IA,19,5,0,0
2020-03-11,3,Winter,KS,24,0,0,0
2020-03-11,3,Winter,KY,20,2,0,0
2020-03-11,3,Winter,LA,31,5,0,0
2020-03-11,3,Winter,ME,43,0,0,0
2020-03-11,3,Winter,MD,0,3,0,0
2020-03-11,3,Winter,MA,182,0,0,0
2020-03-11,3,Winter,MI,1,199,0,0
2020-03-11,3,Winter,MN,95,10,0,0
2020-03-11,3,Winter,MS,20,0,0,0
2020-03-11,3,Winter,MO,12,0,0,0
2020-03-11,3,Winter,MT,6,0,0,0
2020-03-11,3,Winter,NE,34,2,0,0
2020-03-11,3,Winter,NV,107,4,0,0
2020-03-11,3,Winter,NH,44,0,0,0
2020-03-11,3,Winter,NJ,20,7,0,1
2020-03-11,3,Winter,NM,30,0,0,0
2020-03-11,3,Winter,NY,425,44,0,0
2020-03-11,3,Winter,NC,0,0,0,0
2020-03-11,3,Winter,ND,2,0,0,0
2020-03-11,3,Winter,OH,43,1,0,0
2020-03-11,3,Winter,OK,0,0,0,0
2020-03-11,3,Winter,OR,0,1,0,0
2020-03-11,3,Winter,PA,33,4,0,0
2020-03-11,3,Winter,RI,27,0,0,0
2020-03-11,3,Winter,SC,10,2,0,0
2020-03-11,3,Winter,SD,0,5,0,0
2020-03-11,3,Winter,TN,0,0,0,0
2020-03-11,3,Winter,TX,135,3,0,0
2020-03-11,3,Winter,UT,26,0,0,0
2020-03-11,3,Winter,VT,28,0,0,0
2020-03-11,3,Winter,VA,11,1,0,0
2020-03-11,3,Winter,WA,2319,62,0,3
2020-03-11,3,Winter,WV,0,0,0,0
2020-03-11,3,Winter,WI,19,1,0,0
2020-03-11,3,Winter,WY,11,0,0,0
2020-03-11,3,Winter,NA,3,0,0,0
2020-03-12,3,Winter,AL,0,0,0,0
2020-03-12,3,Winter,AK,0,0,0,0
2020-03-12,3,Winter,AZ,137,0,5,0
2020-03-12,3,Winter,AR,18,6,0,0
2020-03-12,3,Winter,CA,45,45,0,4
2020-03-12,3,Winter,CO,128,27,0,0
2020-03-12,3,Winter,CT,61,3,0,0
2020-03-12,3,Winter,DE,2,3,0,0
2020-03-12,3,Winter,FL,53,6,0,0
2020-03-12,3,Winter,GA,37,9,0,0
2020-03-12,3,Winter,HI,1,0,0,0
2020-03-12,3,Winter,ID,26,0,0,0
2020-03-12,3,Winter,IL,51,6,0,0
2020-03-12,3,Winter,IN,68,2,0,0
2020-03-12,3,Winter,IA,22,1,0,0
2020-03-12,3,Winter,KS,3,3,0,0
2020-03-12,3,Winter,KY,10,0,0,0
2020-03-12,3,Winter,LA,8,8,0,0
2020-03-12,3,Winter,ME,23,1,0,0
2020-03-12,3,Winter,MD,0,3,0,0
2020-03-12,3,Winter,MA,432,3,0,0
2020-03-12,3,Winter,MI,24,270,0,1
2020-03-12,3,Winter,MN,112,22,0,0
2020-03-12,3,Winter,MS,22,1,0,0
2020-03-12,3,Winter,MO,11,0,0,0
2020-03-12,3,Winter,MT,14,1,0,0
2020-03-12,3,Winter,NE,21,5,0,0
2020-03-12,3,Winter,NV,146,3,0,0
2020-03-12,3,Winter,NH,42,2,0,0
2020-03-12,3,Winter,NJ,26,9,0,0
2020-03-12,3,Winter,NM,42,4,0,0
2020-03-12,3,Winter,NY,553,56,0,0
2020-03-12,3,Winter,NC,0,5,0,0
2020-03-12,3,Winter,ND,8,1,0,0
2020-03-12,3,Winter,OH,81,1,0,0
2020-03-12,3,Winter,OK,22,1,0,0
2020-03-12,3,Winter,OR,0,4,0,0
2020-03-12,3,Winter,PA,40,6,0,0
2020-03-12,3,Winter,RI,34,8,0,0
2020-03-12,3,Winter,SC,17,1,0,0
2020-03-12,3,Winter,SD,17,3,0,0
2020-03-12,3,Winter,TN,0,11,0,0
2020-03-12,3,Winter,TX,305,4,0,0
2020-03-12,3,Winter,UT,58,2,0,0
2020-03-12,3,Winter,VT,33,1,0,0
2020-03-12,3,Winter,VA,32,8,0,0
2020-03-12,3,Winter,WA,3809,110,0,4
2020-03-12,3,Winter,WV,0,0,0,0
2020-03-12,3,Winter,WI,46,6,0,0
2020-03-12,3,Winter,WY,38,1,0,0
2020-03-12,3,Winter,NA,5,5,0,0
2020-03-13,3,Winter,AL,2,1,0,0
2020-03-13,3,Winter,AK,14,0,0,0
2020-03-13,3,Winter,AZ,391,0,6,0
2020-03-13,3,Winter,AR,9,3,0,0
2020-03-13,3,Winter,CA,0,0,0,0
2020-03-13,3,Winter,CO,135,29,0,1
2020-03-13,3,Winter,CT,97,0,0,0
